stat.id,ma.id,category,first.author,year,n1,n2,effect,variance,statistic,ma.doi
308,8,Psychosocial,Lachman,1991,15,15,0.75,NA,d,10.1037/0882-7974.12.1.150
309,8,Psychosocial,Lachman,1992,21,21,1.04,NA,d,10.1037/0882-7974.12.1.150
310,8,Psychosocial,Turner,1993,17,17,0.34,NA,d,10.1037/0882-7974.12.1.150
311,8,Psychosocial,Best,1992,14,7,0,NA,d,10.1037/0882-7974.12.1.150
312,8,Psychosocial,Blackford,1989,19,10,0.23,NA,d,10.1037/0882-7974.12.1.150
313,8,Psychosocial,Hill,1987,59,17,0.12,NA,d,10.1037/0882-7974.12.1.150
314,8,Psychosocial,Koning-Haanstra,1993,18,14,-0.05,NA,d,10.1037/0882-7974.12.1.150
315,8,Psychosocial,Lachman,1991,15,15,0.38,NA,d,10.1037/0882-7974.12.1.150
316,8,Psychosocial,Lachman,1992,21,21,0.55,NA,d,10.1037/0882-7974.12.1.150
317,8,Psychosocial,Meyer,1989,21,18,1.1,NA,d,10.1037/0882-7974.12.1.150
318,8,Psychosocial,Rebok,1989,22,22,0.27,NA,d,10.1037/0882-7974.12.1.150
319,8,Psychosocial,Scogin,1985,20,27,0.07,NA,d,10.1037/0882-7974.12.1.150
320,8,Psychosocial,Scogin,1992,16,23,0.43,NA,d,10.1037/0882-7974.12.1.150
321,8,Psychosocial,Zarit,1981,22,29,0.74,NA,d,10.1037/0882-7974.12.1.150
322,8,Psychosocial,Best,1992,14,15,0,NA,d,10.1037/0882-7974.12.1.150
323,8,Psychosocial,Blackford,1989,19,16,-0.03,NA,d,10.1037/0882-7974.12.1.150
324,8,Psychosocial,Lachman,1992,21,21,0.05,NA,d,10.1037/0882-7974.12.1.150
325,8,Psychosocial,Meyer,1989,21,13,0.88,NA,d,10.1037/0882-7974.12.1.150
326,8,Psychosocial,Scogin,1992,16,17,0.41,NA,d,10.1037/0882-7974.12.1.150
327,8,Psychosocial,Zarit,1981,21,17,0.02,NA,d,10.1037/0882-7974.12.1.150
328,8,Psychosocial,Best,1992,14,13,-0.39,NA,d,10.1037/0882-7974.12.1.150
329,8,Psychosocial,Lachman,1992,21,21,-0.19,NA,d,10.1037/0882-7974.12.1.150
330,8,Psychosocial,Zarit,1981,20,21,0,NA,d,10.1037/0882-7974.12.1.150
331,8,Psychosocial,Flynn,1986,19,21,-0.33,NA,d,10.1037/0882-7974.12.1.150
332,8,Psychosocial,Lachman,1991,15,15,-0.37,NA,d,10.1037/0882-7974.12.1.150
333,8,Psychosocial,Lachman,1992,21,21,-0.49,NA,d,10.1037/0882-7974.12.1.150
334,8,Psychosocial,Lachman,1991,15,15,0.75,NA,d,10.1037/0882-7974.12.1.150
335,8,Psychosocial,Lachman,1992,21,21,1.04,NA,d,10.1037/0882-7974.12.1.150
336,8,Psychosocial,Turner,1993,17,17,0.34,NA,d,10.1037/0882-7974.12.1.150
337,8,Psychosocial,Best,1992,14,7,0,NA,d,10.1037/0882-7974.12.1.150
338,8,Psychosocial,Blackford,1989,19,10,0.79,NA,d,10.1037/0882-7974.12.1.150
339,8,Psychosocial,Scogin,1985,20,27,0.24,NA,d,10.1037/0882-7974.12.1.150
340,8,Psychosocial,Best,1992,14,15,0,NA,d,10.1037/0882-7974.12.1.150
341,8,Psychosocial,Blackford,1989,19,16,0.2,NA,d,10.1037/0882-7974.12.1.150
342,8,Psychosocial,Hill,1990,30,30,0,NA,d,10.1037/0882-7974.12.1.150
343,8,Psychosocial,Yamamoto,1983,15,15,-0.75,NA,d,10.1037/0882-7974.12.1.150
344,8,Psychosocial,Best,1992,14,13,0,NA,d,10.1037/0882-7974.12.1.150
345,8,Psychosocial,Zarit,1981,20,21,-0.35,NA,d,10.1037/0882-7974.12.1.150
346,8,Psychosocial,Best,1992,14,7,0,NA,d,10.1037/0882-7974.12.1.150
347,8,Psychosocial,Blackford,1989,19,10,0.64,NA,d,10.1037/0882-7974.12.1.150
348,8,Psychosocial,Hill,1988,97,15,0,NA,d,10.1037/0882-7974.12.1.150
349,8,Psychosocial,Scogin,1985,20,27,0.24,NA,d,10.1037/0882-7974.12.1.150
350,8,Psychosocial,Best,1992,14,15,0,NA,d,10.1037/0882-7974.12.1.150
351,8,Psychosocial,Blackford,1989,19,16,0.09,NA,d,10.1037/0882-7974.12.1.150
352,8,Psychosocial,Hill,1990,30,30,0,NA,d,10.1037/0882-7974.12.1.150
353,8,Psychosocial,Scogin,1992,16,17,-0.19,NA,d,10.1037/0882-7974.12.1.150
354,8,Psychosocial,Yamamoto,1983,15,15,-0.75,NA,d,10.1037/0882-7974.12.1.150
355,8,Psychosocial,Best,1992,14,13,0,NA,d,10.1037/0882-7974.12.1.150
356,8,Psychosocial,Zarit,1981,20,21,-0.35,NA,d,10.1037/0882-7974.12.1.150
357,8,Psychosocial,Best,1992,14,7,0,NA,d,10.1037/0882-7974.12.1.150
358,8,Psychosocial,Blackford,1989,19,10,0.33,NA,d,10.1037/0882-7974.12.1.150
359,8,Psychosocial,Johnston,1989,15,16,0.76,NA,d,10.1037/0882-7974.12.1.150
360,8,Psychosocial,Ottoson,1991,16,16,0.57,NA,d,10.1037/0882-7974.12.1.150
361,8,Psychosocial,Hill,1988,97,15,0,NA,d,10.1037/0882-7974.12.1.150
362,8,Psychosocial,Meyer,1989,21,18,0.93,NA,d,10.1037/0882-7974.12.1.150
363,8,Psychosocial,Best,1992,14,15,0,NA,d,10.1037/0882-7974.12.1.150
364,8,Psychosocial,Blackford,1989,19,16,-0.21,NA,d,10.1037/0882-7974.12.1.150
365,8,Psychosocial,Meyer,1989,21,13,0.57,NA,d,10.1037/0882-7974.12.1.150
366,8,Psychosocial,Best,1992,14,13,0,NA,d,10.1037/0882-7974.12.1.150
367,8,Psychosocial,Best,1992,14,NA,0,NA,d,10.1037/0882-7974.12.1.150
368,8,Psychosocial,Blackford,1989,19,NA,0.03,NA,d,10.1037/0882-7974.12.1.150
369,8,Psychosocial,Dougherty,1991,78,NA,-0.23,NA,d,10.1037/0882-7974.12.1.150
370,8,Psychosocial,Flynn,1986,19,NA,-0.02,NA,d,10.1037/0882-7974.12.1.150
371,8,Psychosocial,Hill,1987,59,NA,0.45,NA,d,10.1037/0882-7974.12.1.150
372,8,Psychosocial,Johnston,1989,15,NA,0.76,NA,d,10.1037/0882-7974.12.1.150
373,8,Psychosocial,Koning-Haanstra,1993,18,NA,0.57,NA,d,10.1037/0882-7974.12.1.150
374,8,Psychosocial,Lachman,1991,15,NA,0.38,NA,d,10.1037/0882-7974.12.1.150
375,8,Psychosocial,Lachman,1992,21,NA,0.4,NA,d,10.1037/0882-7974.12.1.150
376,8,Psychosocial,Lane,1984,22,NA,0.23,NA,d,10.1037/0882-7974.12.1.150
377,8,Psychosocial,Ottoson,1991,16,NA,0.22,NA,d,10.1037/0882-7974.12.1.150
378,8,Psychosocial,Rebok,1989,22,NA,-0.23,NA,d,10.1037/0882-7974.12.1.150
379,8,Psychosocial,Scogin,1992,16,NA,0.52,NA,d,10.1037/0882-7974.12.1.150
380,8,Psychosocial,Scogin,1997,59,NA,0.19,NA,d,10.1037/0882-7974.12.1.150
381,8,Psychosocial,Scogin,1985,20,NA,0.14,NA,d,10.1037/0882-7974.12.1.150
382,8,Psychosocial,Verhaegen,1993,129,NA,-0.04,NA,d,10.1037/0882-7974.12.1.150
383,8,Psychosocial,Yamamoto,1983,15,NA,0,NA,d,10.1037/0882-7974.12.1.150
384,8,Psychosocial,Yesavage,1984,25,NA,0.81,NA,d,10.1037/0882-7974.12.1.150
385,8,Psychosocial,Zarit,1981,21,NA,0.37,NA,d,10.1037/0882-7974.12.1.150
386,8,Psychosocial,Zarit,1981,22,NA,0.58,NA,d,10.1037/0882-7974.12.1.150
387,8,Psychosocial,Zarit,1981,20,NA,0.32,NA,d,10.1037/0882-7974.12.1.150
388,8,Psychosocial,Best,1992,13,NA,0.14,NA,d,10.1037/0882-7974.12.1.150
389,8,Psychosocial,Lachman,1992,21,NA,0.53,NA,d,10.1037/0882-7974.12.1.150
390,8,Psychosocial,Zarit,1981,21,NA,0.31,NA,d,10.1037/0882-7974.12.1.150
391,8,Psychosocial,Flynn,1986,21,NA,0.24,NA,d,10.1037/0882-7974.12.1.150
392,8,Psychosocial,Lachman,1991,15,NA,0.75,NA,d,10.1037/0882-7974.12.1.150
393,8,Psychosocial,Lachman,1992,21,NA,0.56,NA,d,10.1037/0882-7974.12.1.150
394,8,Psychosocial,Markel,1982,30,NA,1.23,NA,d,10.1037/0882-7974.12.1.150
395,8,Psychosocial,Turner,1993,27,NA,0.21,NA,d,10.1037/0882-7974.12.1.150
396,8,Psychosocial,Turner,1993,17,NA,0.15,NA,d,10.1037/0882-7974.12.1.150
397,8,Psychosocial,Best,1992,15,NA,0,NA,d,10.1037/0882-7974.12.1.150
398,8,Psychosocial,Blackford,1989,16,NA,-0.01,NA,d,10.1037/0882-7974.12.1.150
399,8,Psychosocial,Lachman,1992,21,NA,0.29,NA,d,10.1037/0882-7974.12.1.150
400,8,Psychosocial,Scogin,1992,17,NA,0.19,NA,d,10.1037/0882-7974.12.1.150
401,8,Psychosocial,Yamamoto,1981,15,NA,1.17,NA,d,10.1037/0882-7974.12.1.150
402,8,Psychosocial,Zarit,1981,17,NA,0.31,NA,d,10.1037/0882-7974.12.1.150
403,8,Psychosocial,Best,1992,7,NA,0,NA,d,10.1037/0882-7974.12.1.150
404,8,Psychosocial,Blackford,1989,10,NA,-0.25,NA,d,10.1037/0882-7974.12.1.150
405,8,Psychosocial,Hill,1987,17,NA,0.39,NA,d,10.1037/0882-7974.12.1.150
406,8,Psychosocial,Koning-Haanstra,1993,14,NA,-0.08,NA,d,10.1037/0882-7974.12.1.150
407,8,Psychosocial,Lachman,1991,15,NA,0,NA,d,10.1037/0882-7974.12.1.150
408,8,Psychosocial,Lachman,1992,21,NA,-0.15,NA,d,10.1037/0882-7974.12.1.150
409,8,Psychosocial,Ottoson,1991,16,NA,0.1,NA,d,10.1037/0882-7974.12.1.150
410,8,Psychosocial,Rebok,1989,22,NA,-0.44,NA,d,10.1037/0882-7974.12.1.150
411,8,Psychosocial,Scogin,1985,27,NA,0.03,NA,d,10.1037/0882-7974.12.1.150
412,8,Psychosocial,Scogin,1992,23,NA,-0.01,NA,d,10.1037/0882-7974.12.1.150
413,8,Psychosocial,Turner,1993,17,NA,0.05,NA,d,10.1037/0882-7974.12.1.150
414,8,Psychosocial,Zarit,1981,29,NA,-0.17,NA,d,10.1037/0882-7974.12.1.150
415,8,Psychosocial,Best,1992,14,NA,0,NA,d,10.1037/0882-7974.12.1.150
416,8,Psychosocial,Blackford,1989,19,NA,-0.1,NA,d,10.1037/0882-7974.12.1.150
417,8,Psychosocial,Flynn,1986,19,NA,-0.02,NA,d,10.1037/0882-7974.12.1.150
418,8,Psychosocial,Hill,1987,59,NA,0.45,NA,d,10.1037/0882-7974.12.1.150
419,8,Psychosocial,Koning-Haanstra,1993,18,NA,0.57,NA,d,10.1037/0882-7974.12.1.150
420,8,Psychosocial,Lachman,1991,15,NA,0.38,NA,d,10.1037/0882-7974.12.1.150
421,8,Psychosocial,Lachman,1992,21,NA,0.4,NA,d,10.1037/0882-7974.12.1.150
422,8,Psychosocial,Lane,1984,22,NA,0.14,NA,d,10.1037/0882-7974.12.1.150
423,8,Psychosocial,Rebok,1989,22,NA,-0.23,NA,d,10.1037/0882-7974.12.1.150
424,8,Psychosocial,Scogin,1992,20,NA,0.18,NA,d,10.1037/0882-7974.12.1.150
425,8,Psychosocial,Scogin,1997,16,NA,0.27,NA,d,10.1037/0882-7974.12.1.150
426,8,Psychosocial,Scogin,1985,59,NA,0.35,NA,d,10.1037/0882-7974.12.1.150
427,8,Psychosocial,Verhaegen,1993,129,NA,-0.04,NA,d,10.1037/0882-7974.12.1.150
428,8,Psychosocial,Zarit,1981,21,NA,0.37,NA,d,10.1037/0882-7974.12.1.150
429,8,Psychosocial,Zarit,1981,22,NA,0.58,NA,d,10.1037/0882-7974.12.1.150
430,8,Psychosocial,Zarit,1981,20,NA,0.65,NA,d,10.1037/0882-7974.12.1.150
431,8,Psychosocial,Best,1992,13,NA,0.42,NA,d,10.1037/0882-7974.12.1.150
432,8,Psychosocial,Lachman,1992,21,NA,0.53,NA,d,10.1037/0882-7974.12.1.150
433,8,Psychosocial,Zarit,1981,21,NA,0.63,NA,d,10.1037/0882-7974.12.1.150
434,8,Psychosocial,Flynn,1986,21,NA,0.24,NA,d,10.1037/0882-7974.12.1.150
435,8,Psychosocial,Lachman,1991,15,NA,0.75,NA,d,10.1037/0882-7974.12.1.150
436,8,Psychosocial,Lachman,1992,21,NA,0.56,NA,d,10.1037/0882-7974.12.1.150
437,8,Psychosocial,Markel,1982,30,NA,1.23,NA,d,10.1037/0882-7974.12.1.150
438,8,Psychosocial,Turner,1993,27,NA,0.21,NA,d,10.1037/0882-7974.12.1.150
439,8,Psychosocial,Turner,1993,17,NA,0.15,NA,d,10.1037/0882-7974.12.1.150
440,8,Psychosocial,Best,1992,15,NA,0,NA,d,10.1037/0882-7974.12.1.150
441,8,Psychosocial,Blackford,1989,16,NA,0.03,NA,d,10.1037/0882-7974.12.1.150
442,8,Psychosocial,Lachman,1992,21,NA,0.29,NA,d,10.1037/0882-7974.12.1.150
443,8,Psychosocial,Scogin,1992,17,NA,-0.21,NA,d,10.1037/0882-7974.12.1.150
444,8,Psychosocial,Zarit,1981,17,NA,0.31,NA,d,10.1037/0882-7974.12.1.150
445,8,Psychosocial,Best,1992,7,NA,0,NA,d,10.1037/0882-7974.12.1.150
446,8,Psychosocial,Blackford,1989,10,NA,-0.03,NA,d,10.1037/0882-7974.12.1.150
447,8,Psychosocial,Hill,1987,17,NA,0.39,NA,d,10.1037/0882-7974.12.1.150
448,8,Psychosocial,Koning-Haanstra,1993,14,NA,-0.08,NA,d,10.1037/0882-7974.12.1.150
449,8,Psychosocial,Lachman,1991,15,NA,0,NA,d,10.1037/0882-7974.12.1.150
450,8,Psychosocial,Lachman,1992,21,NA,-0.15,NA,d,10.1037/0882-7974.12.1.150
451,8,Psychosocial,Rebok,1989,22,NA,-0.44,NA,d,10.1037/0882-7974.12.1.150
452,8,Psychosocial,Scogin,1985,27,NA,0.08,NA,d,10.1037/0882-7974.12.1.150
453,8,Psychosocial,Scogin,1992,23,NA,-0.24,NA,d,10.1037/0882-7974.12.1.150
454,8,Psychosocial,Turner,1993,17,NA,0.05,NA,d,10.1037/0882-7974.12.1.150
455,8,Psychosocial,Zarit,1981,29,NA,-0.17,NA,d,10.1037/0882-7974.12.1.150
456,8,Psychosocial,Best,1992,14,NA,0,NA,d,10.1037/0882-7974.12.1.150
457,8,Psychosocial,Blackford,1989,19,NA,0.2,NA,d,10.1037/0882-7974.12.1.150
458,8,Psychosocial,Lane,1984,22,NA,0.25,NA,d,10.1037/0882-7974.12.1.150
459,8,Psychosocial,Scogin,1985,20,NA,0.11,NA,d,10.1037/0882-7974.12.1.150
460,8,Psychosocial,Yamamoto,1983,15,NA,0,NA,d,10.1037/0882-7974.12.1.150
461,8,Psychosocial,Zarit,1981,20,NA,0,NA,d,10.1037/0882-7974.12.1.150
462,8,Psychosocial,Best,1992,13,NA,0,NA,d,10.1037/0882-7974.12.1.150
463,8,Psychosocial,Zarit,1981,21,NA,0,NA,d,10.1037/0882-7974.12.1.150
464,8,Psychosocial,Best,1992,15,NA,0,NA,d,10.1037/0882-7974.12.1.150
465,8,Psychosocial,Blackford,1989,16,NA,-0.01,NA,d,10.1037/0882-7974.12.1.150
466,8,Psychosocial,Yamamoto,1983,15,NA,1.17,NA,d,10.1037/0882-7974.12.1.150
467,8,Psychosocial,Best,1992,7,NA,0,NA,d,10.1037/0882-7974.12.1.150
468,8,Psychosocial,Blackford,1989,10,NA,-0.44,NA,d,10.1037/0882-7974.12.1.150
469,8,Psychosocial,Scogin,1985,27,NA,-0.01,NA,d,10.1037/0882-7974.12.1.150
470,8,Psychosocial,Best,1992,14,NA,0,NA,d,10.1037/0882-7974.12.1.150
471,8,Psychosocial,Blackford,1989,19,NA,0.12,NA,d,10.1037/0882-7974.12.1.150
472,8,Psychosocial,Lane,1984,22,NA,0.4,NA,d,10.1037/0882-7974.12.1.150
473,8,Psychosocial,Scogin,1985,20,NA,0.11,NA,d,10.1037/0882-7974.12.1.150
474,8,Psychosocial,Scogin,1992,16,NA,0.76,NA,d,10.1037/0882-7974.12.1.150
475,8,Psychosocial,Scogin,1997,59,NA,0.03,NA,d,10.1037/0882-7974.12.1.150
476,8,Psychosocial,Yamamoto,1983,15,NA,0,NA,d,10.1037/0882-7974.12.1.150
477,8,Psychosocial,Yesavage,1984,25,NA,1.3,NA,d,10.1037/0882-7974.12.1.150
478,8,Psychosocial,Zarit,1981,20,NA,0,NA,d,10.1037/0882-7974.12.1.150
479,8,Psychosocial,Best,1992,13,NA,0,NA,d,10.1037/0882-7974.12.1.150
480,8,Psychosocial,Zarit,1981,21,NA,0,NA,d,10.1037/0882-7974.12.1.150
481,8,Psychosocial,Best,1992,15,NA,0,NA,d,10.1037/0882-7974.12.1.150
482,8,Psychosocial,Blackford,1989,16,NA,-0.07,NA,d,10.1037/0882-7974.12.1.150
483,8,Psychosocial,Scogin,1992,17,NA,0.59,NA,d,10.1037/0882-7974.12.1.150
484,8,Psychosocial,Yamamoto,1983,15,NA,1.17,NA,d,10.1037/0882-7974.12.1.150
485,8,Psychosocial,Best,1992,7,NA,0,NA,d,10.1037/0882-7974.12.1.150
486,8,Psychosocial,Blackford,1989,10,NA,-0.34,NA,d,10.1037/0882-7974.12.1.150
487,8,Psychosocial,Scogin,1985,27,NA,-0.01,NA,d,10.1037/0882-7974.12.1.150
488,8,Psychosocial,Scogin,1992,23,NA,0.22,NA,d,10.1037/0882-7974.12.1.150
489,8,Psychosocial,Best,1992,14,NA,0,NA,d,10.1037/0882-7974.12.1.150
490,8,Psychosocial,Blackford,1989,19,NA,0.07,NA,d,10.1037/0882-7974.12.1.150
491,8,Psychosocial,Johnston,1989,15,NA,0.76,NA,d,10.1037/0882-7974.12.1.150
492,8,Psychosocial,Lane,1984,22,NA,0.14,NA,d,10.1037/0882-7974.12.1.150
493,8,Psychosocial,Ottoson,1991,16,NA,0.22,NA,d,10.1037/0882-7974.12.1.150
494,8,Psychosocial,Yesavage,1984,25,NA,0.31,NA,d,10.1037/0882-7974.12.1.150
495,8,Psychosocial,Best,1992,13,NA,0,NA,d,10.1037/0882-7974.12.1.150
496,8,Psychosocial,Best,1992,15,NA,0,NA,d,10.1037/0882-7974.12.1.150
497,8,Psychosocial,Blackford,1989,16,NA,0,NA,d,10.1037/0882-7974.12.1.150
498,8,Psychosocial,Best,1992,7,NA,0,NA,d,10.1037/0882-7974.12.1.150
499,8,Psychosocial,Blackford,1989,10,NA,-0.38,NA,d,10.1037/0882-7974.12.1.150
500,8,Psychosocial,Ottoson,1991,16,NA,0.1,NA,d,10.1037/0882-7974.12.1.150
501,9,Psychosocial,Anderson,1994,23,NA,0.08,NA,d,10.1037//0882-7974.17.3.525
502,9,Psychosocial,Connelly,1993,20,NA,0.04,NA,d,10.1037//0882-7974.17.3.525
503,9,Psychosocial,Earles,1997,123,NA,0.18,NA,d,10.1037//0882-7974.17.3.525
504,9,Psychosocial,Ferraro,1996,53,NA,0.11,NA,d,10.1037//0882-7974.17.3.525
505,9,Psychosocial,Gamboz A,2000,40,NA,0.21,NA,d,10.1037//0882-7974.17.3.525
506,9,Psychosocial,Gamboz A,2000,20,NA,0.13,NA,d,10.1037//0882-7974.17.3.525
507,9,Psychosocial,Gamboz B,2000,24,NA,0.14,NA,d,10.1037//0882-7974.17.3.525
508,9,Psychosocial,Gamboz B,2000,24,NA,0.16,NA,d,10.1037//0882-7974.17.3.525
509,9,Psychosocial,Gamboz B,2000,24,NA,0.13,NA,d,10.1037//0882-7974.17.3.525
510,9,Psychosocial,Grant,2000,30,NA,0.17,NA,d,10.1037//0882-7974.17.3.525
511,9,Psychosocial,Hasher,1991,28,NA,0.03,NA,d,10.1037//0882-7974.17.3.525
512,9,Psychosocial,Hasher,1991,28,NA,0.02,NA,d,10.1037//0882-7974.17.3.525
513,9,Psychosocial,Intons-Peterson,1998,18,NA,0.17,NA,d,10.1037//0882-7974.17.3.525
514,9,Psychosocial,Intons-Peterson,1998,24,NA,0.21,NA,d,10.1037//0882-7974.17.3.525
515,9,Psychosocial,Kane,1994,32,NA,0.03,NA,d,10.1037//0882-7974.17.3.525
516,9,Psychosocial,Kane,1997,19,NA,0.21,NA,d,10.1037//0882-7974.17.3.525
517,9,Psychosocial,Kieley,1997,16,NA,0.47,NA,d,10.1037//0882-7974.17.3.525
518,9,Psychosocial,Kieley,1997,41,NA,0.29,NA,d,10.1037//0882-7974.17.3.525
519,9,Psychosocial,Kramer,1994,30,NA,0.23,NA,d,10.1037//0882-7974.17.3.525
520,9,Psychosocial,Langley,1998,19,NA,0.39,NA,d,10.1037//0882-7974.17.3.525
521,9,Psychosocial,Little,2000,26,NA,0.26,NA,d,10.1037//0882-7974.17.3.525
522,9,Psychosocial,Little,2000,31,NA,0.27,NA,d,10.1037//0882-7974.17.3.525
523,9,Psychosocial,McArthur,1996,30,NA,0.12,NA,d,10.1037//0882-7974.17.3.525
524,9,Psychosocial,McDowd A,1996,28,NA,0.1,NA,d,10.1037//0882-7974.17.3.525
525,9,Psychosocial,McDowd B,1996,25,NA,0.88,NA,d,10.1037//0882-7974.17.3.525
526,9,Psychosocial,McDowd,1991,20,NA,0.02,NA,d,10.1037//0882-7974.17.3.525
527,9,Psychosocial,Pesta,2000,30,NA,0.14,NA,d,10.1037//0882-7974.17.3.525
528,9,Psychosocial,Schooler,1997,16,NA,0.49,NA,d,10.1037//0882-7974.17.3.525
529,9,Psychosocial,Schooler,1997,26,NA,0.18,NA,d,10.1037//0882-7974.17.3.525
530,9,Psychosocial,Stoltzfus,1993,24,NA,0.01,NA,d,10.1037//0882-7974.17.3.525
531,9,Psychosocial,Stoltzfus,1993,26,NA,0,NA,d,10.1037//0882-7974.17.3.525
532,9,Psychosocial,Sullivan,1993,37,NA,0.27,NA,d,10.1037//0882-7974.17.3.525
533,9,Psychosocial,Sullivan,1994,26,NA,0.09,NA,d,10.1037//0882-7974.17.3.525
534,9,Psychosocial,Sullivan,1995,20,NA,0.22,NA,d,10.1037//0882-7974.17.3.525
535,9,Psychosocial,Sullivan,1995,41,NA,0.25,NA,d,10.1037//0882-7974.17.3.525
536,9,Psychosocial,Tipper,1991,20,NA,0.18,NA,d,10.1037//0882-7974.17.3.525
537,9,Psychosocial,West,1994,40,NA,0.04,NA,d,10.1037//0882-7974.17.3.525
538,10,Individual Differences,Castelli,2010,24,NA,-0.6,NA,r,10.1037/a0030677
539,10,Individual Differences,Charlton,2009,48,NA,-0.42,NA,r,10.1037/a0030677
540,10,Individual Differences,Happe,1998,86,NA,-0.53,NA,r,10.1037/a0030677
541,10,Individual Differences,Hunter,2012,56,NA,-0.19,NA,r,10.1037/a0030677
542,10,Individual Differences,Hunter,2012,56,NA,-0.2,NA,r,10.1037/a0030677
543,10,Individual Differences,Keightley,2006,60,NA,-0.19,NA,r,10.1037/a0030677
544,10,Individual Differences,Maylor A,2002,50,NA,-0.53,NA,r,10.1037/a0030677
545,10,Individual Differences,Maylor A,2002,50,NA,-0.68,NA,r,10.1037/a0030677
546,10,Individual Differences,Maylor B,2002,60,NA,-0.41,NA,r,10.1037/a0030677
547,10,Individual Differences,Maylor B,2002,60,NA,-0.26,NA,r,10.1037/a0030677
548,10,Individual Differences,Maylor B,2002,60,NA,-0.16,NA,r,10.1037/a0030677
549,10,Individual Differences,Maylor B,2002,60,NA,-0.44,NA,r,10.1037/a0030677
550,10,Individual Differences,Maylor B,2002,60,NA,-0.28,NA,r,10.1037/a0030677
551,10,Individual Differences,McKinnon,2007,24,NA,-0.39,NA,r,10.1037/a0030677
552,10,Individual Differences,McKinnon,2007,24,NA,-0.57,NA,r,10.1037/a0030677
553,10,Individual Differences,Rakoczy,2012,47,NA,-0.37,NA,r,10.1037/a0030677
554,10,Individual Differences,Slessor,2007,80,NA,-0.11,NA,r,10.1037/a0030677
555,10,Individual Differences,Sullivan,2004,48,NA,-0.57,NA,r,10.1037/a0030677
556,10,Individual Differences,Wang,2006,60,NA,0.19,NA,r,10.1037/a0030677
557,10,Individual Differences,Bailey A,2008,129,NA,-0.56,NA,r,10.1037/a0030677
558,10,Individual Differences,Bailey B,2008,69,NA,-0.47,NA,r,10.1037/a0030677
559,10,Individual Differences,Duval,2011,50,NA,-0.36,NA,r,10.1037/a0030677
560,10,Individual Differences,Henry,2012,60,NA,-0.22,NA,r,10.1037/a0030677
561,10,Individual Differences,Pardini,2009,60,NA,-0.71,NA,r,10.1037/a0030677
562,10,Individual Differences,Phillips,2002,60,NA,-0.28,NA,r,10.1037/a0030677
563,10,Individual Differences,Slessor,2007,80,NA,-0.25,NA,r,10.1037/a0030677
564,10,Individual Differences,Hunter,2012,56,NA,-0.31,NA,r,10.1037/a0030677
565,10,Individual Differences,Hunter,2012,56,NA,-0.47,NA,r,10.1037/a0030677
566,10,Individual Differences,Rakoczy,2012,47,NA,-0.56,NA,r,10.1037/a0030677
567,10,Individual Differences,Slessor,2007,80,NA,-0.33,NA,r,10.1037/a0030677
568,10,Individual Differences,Sullivan,2004,48,NA,-0.37,NA,r,10.1037/a0030677
569,10,Individual Differences,Bailey B,2008,69,NA,-0.4,NA,r,10.1037/a0030677
570,10,Individual Differences,Bailey B,2008,69,NA,-0.15,NA,r,10.1037/a0030677
571,10,Individual Differences,Castelli,2010,24,NA,-0.56,NA,r,10.1037/a0030677
572,10,Individual Differences,Duval,2011,50,NA,-0.46,NA,r,10.1037/a0030677
573,10,Individual Differences,Duval,2011,50,NA,-0.45,NA,r,10.1037/a0030677
574,10,Individual Differences,German,2006,47,NA,-0.64,NA,r,10.1037/a0030677
575,10,Individual Differences,German,2006,47,NA,-0.56,NA,r,10.1037/a0030677
576,10,Individual Differences,Keightley,2006,60,NA,-0.49,NA,r,10.1037/a0030677
577,10,Individual Differences,Phillips,2011,88,NA,-0.38,NA,r,10.1037/a0030677
578,10,Individual Differences,Henry,2012,60,NA,-0.45,NA,r,10.1037/a0030677
579,10,Individual Differences,Halberstadt,2011,121,NA,-0.38,NA,r,10.1037/a0030677
580,10,Individual Differences,MacPherson,2002,60,NA,0.07,NA,r,10.1037/a0030677
581,11,Individual Differences,Cherry,1999,48,NA,-0.31,NA,r,10.1037/0882-7974.19.1.27
582,11,Individual Differences,Cherry,1999,48,NA,-0.16,NA,r,10.1037/0882-7974.19.1.27
583,11,Individual Differences,Cherry,1999,48,NA,-0.29,NA,r,10.1037/0882-7974.19.1.27
584,11,Individual Differences,Cherry,1999,48,NA,0.62,NA,r,10.1037/0882-7974.19.1.27
585,11,Individual Differences,Cherry,1999,48,NA,0.01,NA,r,10.1037/0882-7974.19.1.27
586,11,Individual Differences,Cherry,1999,48,NA,-0.46,NA,r,10.1037/0882-7974.19.1.27
587,11,Individual Differences,Cherry,1999,48,NA,-0.14,NA,r,10.1037/0882-7974.19.1.27
588,11,Individual Differences,Cherry,1999,48,NA,0.66,NA,r,10.1037/0882-7974.19.1.27
589,11,Individual Differences,Cherry,2001,32,NA,-0.55,NA,r,10.1037/0882-7974.19.1.27
590,11,Individual Differences,Cherry,2001,32,NA,-0.34,NA,r,10.1037/0882-7974.19.1.27
591,11,Individual Differences,Cherry,2001,32,NA,-0.35,NA,r,10.1037/0882-7974.19.1.27
592,11,Individual Differences,Cherry,2001,32,NA,-0.34,NA,r,10.1037/0882-7974.19.1.27
593,11,Individual Differences,Cherry,2001,32,NA,-0.6,NA,r,10.1037/0882-7974.19.1.27
